,user_id,book_id,rating
34789,26611,6694,4
34790,22363,6694,4
34793,26919,6694,5
34804,38990,6694,4
34834,36937,6694,5
34841,44528,6706,3
34843,20846,6706,5
34850,6335,6706,4
34851,5958,6706,3
34861,33474,6706,3
34883,33180,6706,4
34897,42087,6706,3
34900,9332,6706,4
34905,5262,6706,4
34908,12542,6706,5
34909,12545,6706,4
34911,35004,6706,5
34913,1563,6706,3
34914,24804,6706,3
34915,53376,6706,4
34918,28735,6706,3
34927,42612,6706,5
34933,9313,6706,4
34934,2855,6706,2
34935,1920,6706,4
34950,15941,6706,2
34955,34411,6706,4
34961,6491,6706,3
34970,47110,6706,3
34971,33129,6706,4
34980,12793,6706,4
34992,230,6706,3
34994,1986,6706,3
35008,45514,6706,5
35011,17335,6706,4
35013,15368,6706,4
35034,15139,6709,3
35036,16114,6709,4
35037,16116,6709,5
35044,16146,6709,4
35050,20084,6709,5
35051,6322,6709,3
35053,8875,6709,3
35057,22742,6709,3
35059,22924,6709,5
35060,10181,6709,4
35064,22359,6709,2
35075,29171,6709,4
35082,28730,6709,5
35087,32237,6709,4
35090,31551,6709,3
35092,34033,6709,3
35094,34604,6709,4
35100,37518,6709,4
35103,37992,6709,4
35114,40999,6709,5
35118,42493,6709,5
35122,39982,6709,4
35125,43776,6709,4
35133,45388,6709,5
35134,45448,6709,5
35135,41960,6709,4
35141,46898,6709,4
35154,39276,6709,5
35155,19412,6709,3
35168,7512,6709,4
35172,52644,6709,5
35174,52802,6709,5
35176,53014,6709,4
35180,10753,6709,3
35182,28481,6709,5
35184,42618,6709,4
35193,16849,6709,3
35196,30697,6709,5
35198,24627,6713,3
35199,40412,6713,4
35202,33144,6713,4
35207,25138,6713,4
35213,2581,6713,5
35215,9299,6713,5
35219,44667,6713,5
35227,45159,6713,5
35232,36100,6713,3
35234,37180,6713,2
35240,19778,6713,4
35258,29306,6713,5
35273,12547,6713,5
35279,47632,6713,4
35284,50373,6713,3
35288,51326,6713,5
35295,17039,6713,5
35296,34760,6713,3
35302,37550,6713,3
35322,32680,6713,5
35323,3924,6713,4
35332,28735,6713,4
35334,18661,6713,5
35336,8082,6713,3
35343,12850,6713,3
35344,41492,6713,4
35346,25535,6713,5
35347,647,6715,3
35357,2537,6715,3
35362,3646,6715,3
35364,3401,6715,3
35370,4359,6715,5
35373,4424,6715,4
35377,5465,6715,5
35379,6661,6715,3
35380,6311,6715,4
35394,8793,6715,4
35396,8817,6715,3
35399,8896,6715,4
35406,4739,6715,2
35407,11039,6715,3
35410,12119,6715,3
35412,12641,6715,3
35413,12842,6715,4
35421,13625,6715,4
35424,15490,6715,3
35425,15505,6715,3
35427,15622,6715,4
35428,15645,6715,3
35429,15894,6715,4
35430,16113,6715,2
35432,16430,6715,3
35433,9746,6715,2
35436,17268,6715,4
35437,19037,6715,4
35438,19359,6715,4
35440,20325,6715,4
35449,24259,6715,3
35454,6130,6715,3
35455,27228,6715,4
35471,20233,6715,4
35478,36152,6715,2
35489,41190,6715,5
35491,42706,6715,4
35497,46338,6715,3
35499,46648,6715,5
35500,45914,6715,4
35503,48487,6715,5
35518,20581,6715,4
35519,12104,6715,3
35520,21526,6715,4
35523,47908,6715,3
35527,43570,6715,4
35528,12763,6715,5
35531,18386,6715,3
35536,40906,6737,2
35542,15288,6737,4
35547,45144,6737,5
35554,22122,6737,1
35555,2881,6737,5
35556,17111,6737,3
35558,8651,6737,3
35563,35383,6737,5
35569,2327,6737,3
35572,20265,6737,3
35577,6981,6737,3
35583,34760,6737,3
35586,32438,6737,2
35587,50321,6737,3
35591,3501,6737,3
35595,18028,6737,5
35598,19778,6737,4
35599,12735,6737,4
35609,1477,6737,2
35621,9891,6737,4
35628,7695,6737,4
35635,10379,6737,3
35639,46856,6737,3
35640,9253,6737,3
35643,5274,6737,4
35647,34676,6737,4
35661,9332,6737,4
35675,46004,6737,3
35678,49264,6737,3
35681,34870,6737,4
35682,44314,6737,4
35685,40605,6737,4
35689,7650,6737,3
35696,21946,6737,2
35697,35415,6737,4
35698,10766,6737,3
35700,39709,6737,3
35709,26588,6737,4
35712,2030,6737,2
35714,6491,6737,4
35715,30516,6737,2
35724,11937,6737,3
35725,11915,6737,3
35727,33111,6737,3
35733,23167,6740,4
35734,23311,6740,4
35736,24930,6740,5
35737,5208,6740,4
35743,28672,6740,5
35768,43133,6740,3
35778,3155,6740,4
35786,9891,6740,4
35789,6746,6740,3
35791,49747,6740,5
35800,43341,6740,4
35814,51282,6740,4
35823,31755,6740,3
35836,12793,6740,4
35839,39425,6740,3
35841,647,6742,3
35849,2537,6742,3
35853,2974,6742,3
35857,3646,6742,3
35864,4359,6742,5
35866,5030,6742,3
35867,5150,6742,5
35870,5703,6742,3
35879,6311,6742,4
35893,8817,6742,3
35894,9101,6742,3
35896,8896,6742,4
35902,12434,6742,3
35903,12842,6742,3
35910,15622,6742,4
35911,15645,6742,4
35914,15894,6742,4
35917,16430,6742,3
35921,17268,6742,4
35922,18756,6742,3
35924,19037,6742,4
35925,19359,6742,4
35927,20325,6742,4
35942,6130,6742,3
35956,33081,6742,4
35957,33129,6742,4
35964,28544,6742,4
35965,30016,6742,3
35979,26928,6742,5
35982,42706,6742,4
35992,46338,6742,3
35994,45914,6742,2
35998,48902,6742,4
36012,20581,6742,5
36020,12763,6742,3
36024,2784,6747,3
36027,5298,6747,5
36031,12544,6747,4
36033,9301,6747,5
36034,2842,6747,4
36042,7778,6747,3
36043,3945,6747,3
36057,6484,6747,3
36059,7587,6747,5
36061,5067,6747,3
36062,21709,6747,4
36064,23548,6747,4
36074,26527,6747,4
36075,24047,6747,4
36081,7728,6747,4
36083,14737,6747,5
36087,29407,6747,5
36088,29695,6747,4
36089,29773,6747,5
36090,20775,6747,5
36093,31860,6747,5
36103,25825,6747,2
36104,13567,6747,3
36105,24620,6747,4
36109,28839,6747,5
36111,38735,6747,3
36113,26679,6747,5
36114,23319,6747,2
36115,29081,6747,4
36120,38506,6747,5
36127,40849,6747,2
36128,42138,6747,4
36138,45394,6747,4
36141,12242,6747,2
36144,19127,6747,4
36150,35515,6747,4
36152,6746,6747,4
36153,49747,6747,3
36161,45383,6747,4
36164,48781,6747,4
36166,51729,6747,2
36173,36485,6747,4
36183,47855,6747,5
36187,8749,6757,3
36188,2683,6757,2
36200,17269,6757,4
36201,18042,6757,3
36202,13093,6757,3
36209,9629,6757,3
36218,26090,6757,5
36230,29438,6757,5
36232,27300,6757,3
36245,34288,6757,4
36254,21259,6757,3
36259,27801,6757,5
36262,37969,6757,4
36265,27228,6757,3
36269,39892,6757,4
36272,40959,6757,5
36275,41997,6757,4
36280,42955,6757,5
36281,36886,6757,5
36298,46343,6757,5
36314,47822,6757,5
36317,38481,6757,4
36319,47288,6757,3
36325,38320,6757,5
36326,30918,6757,3
36329,50782,6757,5
36343,52701,6757,4
36345,34292,6757,3
36347,12664,6757,2
36351,32907,6757,2
36353,42351,6757,3
36366,6727,6757,3
36367,20210,6757,4
36368,45514,6757,5
36385,10492,6767,4
36404,4672,6767,5
36412,25640,6767,3
36416,44667,6767,5
36420,40280,6767,4
36421,25618,6767,4
36424,12643,6767,5
36427,5994,6767,3
36430,40605,6767,5
36438,3559,6767,4
36455,11587,6767,5
36458,34559,6767,3
36462,44882,6767,3
36468,12102,6767,3
36474,17843,6767,4
36479,39815,6767,5
36498,50873,6767,5
36499,19569,6767,4
36503,19929,6767,4
36508,51445,6767,2
36513,12207,6767,3
36522,25972,6767,3
36524,9247,6767,3
36529,9130,6767,5
36544,12104,6767,4
36546,34885,6767,5
36584,15491,6770,3
36587,16509,6770,3
36599,19979,6770,5
36600,4250,6770,1
36603,21442,6770,5
36606,23900,6770,4
36608,24322,6770,5
36609,1490,6770,3
36610,17982,6770,4
36616,26189,6770,4
36622,28429,6770,4
36632,29357,6770,3
36644,20500,6770,4
36653,107,6770,4
36659,30803,6770,3
36663,32727,6770,5
36665,37496,6770,3
36670,45307,6770,3
36678,46907,6770,5
36684,44322,6770,4
36685,49845,6770,2
36692,40521,6770,4
36713,46905,6770,5
36716,40045,6770,4
36720,9230,6790,3
36723,16113,6790,4
36727,16371,6790,3
36729,16195,6790,3
36732,15862,6790,3
36735,17637,6790,3
36739,18897,6790,3
36740,19076,6790,4
36744,12159,6790,3
36747,21161,6790,4
36758,25401,6790,5
36761,26210,6790,2
36763,26774,6790,3
36764,1223,6790,5
36767,24899,6790,3
36773,30036,6790,4
36776,30256,6790,3
36780,30822,6790,4
36781,30729,6790,4
36784,31509,6790,2
36787,32736,6790,5
36788,32870,6790,4
36803,35960,6790,5
36806,36508,6790,4
36807,35852,6790,5
36812,28395,6790,3
36823,39545,6790,5
36839,43611,6790,4
36841,35535,6790,5
36843,44310,6790,4
36850,40330,6790,3
36854,39815,6790,4
36856,49385,6790,5
36858,46412,6790,5
36862,52055,6790,4
36879,12143,6796,5
36886,16717,6796,3
36895,18924,6796,4
36897,16674,6796,5
36902,20049,6796,4
36905,20972,6796,3
36908,1355,6796,5
36920,24632,6796,3
36924,27688,6796,4
36925,27818,6796,4
36933,30018,6796,5
36936,31013,6796,5
36938,26521,6796,4
36941,22995,6796,3
36943,33706,6796,5
36962,39513,6796,3
36973,27875,6796,4
36984,44674,6796,1
36986,11772,6796,3
36999,47860,6796,4
37007,34761,6796,4
37010,45538,6796,3
37013,26611,6796,4
37014,16745,6796,4
37015,38990,6796,4
37016,12892,6796,4
37020,44807,6796,4
37027,42324,6796,3
37036,2989,6796,4
37059,6821,6800,4
37062,4768,6800,3
37063,9627,6800,5
37066,10769,6800,2
37068,13132,6800,5
37072,15786,6800,4
37073,14868,6800,2
37079,21592,6800,4
37081,22479,6800,5
37083,17047,6800,4
37087,11048,6800,4
37091,25888,6800,1
37094,22755,6800,4
37101,24126,6800,4
37103,29800,6800,5
37112,33061,6800,5
37129,36864,6800,4
37133,40046,6800,5
37143,40867,6800,1
37149,21599,6800,2
37150,40107,6800,5
37161,47901,6800,4
37163,48073,6800,4
37167,49704,6800,5
37169,21913,6800,4
37183,40127,6800,5
37196,9188,6801,5
37209,16427,6801,3
37210,16817,6801,3
37211,16913,6801,4
37214,16641,6801,5
37216,13923,6801,3
37218,3449,6801,4
37219,6912,6801,4
37226,16148,6801,4
37235,25983,6801,5
37242,19368,6801,4
37243,28975,6801,5
37253,29529,6801,3
37264,34462,6801,5
37265,20171,6801,5
37267,34652,6801,3
37272,24043,6801,3
37277,36422,6801,5
37278,36540,6801,4
37290,17784,6801,1
37303,43882,6801,4
37304,34425,6801,3
37306,42490,6801,2
37310,30788,6801,2
37312,42808,6801,4
37316,47479,6801,5
37317,47501,6801,4
37320,37197,6801,3
37321,48554,6801,4
37322,48954,6801,3
37332,50527,6801,4
37335,26068,6801,2
37340,49004,6801,4
37341,27878,6801,5
37347,14765,6801,4
37349,3776,6801,4
37353,6035,6801,1
37354,12666,6801,4
37367,14642,6802,5
37372,18207,6802,3
37377,18734,6802,3
37393,23167,6802,4
37394,23225,6802,3
37396,23373,6802,3
37399,24259,6802,4
37409,25959,6802,5
37416,27979,6802,1
37417,16291,6802,4
37425,30295,6802,4
37430,31170,6802,4
37442,10731,6802,5
37447,33820,6802,5
37449,20873,6802,4
37461,13178,6802,4
37471,36508,6802,4
37474,41617,6802,5
37478,35415,6802,4
37483,12873,6802,4
37485,48127,6802,5
37491,51681,6802,5
37494,14719,6802,4
37495,34012,6802,3
37507,14308,6802,4
37514,17925,6802,5
37523,801,6808,3
37547,3855,6808,5
37549,4788,6808,5
37551,5323,6808,4
37552,5479,6808,4
37554,6074,6808,3
37555,740,6808,4
37562,7597,6808,2
37581,11628,6808,2
37585,15054,6808,2
37588,194,6808,3
37593,18182,6808,3
37604,23225,6808,4
37606,23883,6808,3
37607,17008,6808,4
37608,26480,6808,5
37610,10971,6808,4
37615,29668,6808,4
37616,27389,6808,5
37619,19964,6808,4
37620,31577,6808,5
37627,8533,6808,5
37631,22681,6808,5
37632,40023,6808,4
37640,44038,6808,5
37650,14032,6808,4
37678,22037,6808,5
37684,41283,6808,5
37689,34442,6808,4
37698,4284,6809,4
37700,26210,6809,5
37706,30182,6809,3
37708,30868,6809,5
37709,31151,6809,2
37728,48529,6809,5
37729,44257,6809,5
37730,5758,6809,5
37737,8044,6809,5
37738,28220,6809,4
37741,1094,6809,4
37747,2368,6809,4
37748,52337,6809,5
37757,25535,6809,5
37759,14147,6809,4
37764,41453,6809,4
37773,3401,6809,5
37778,7133,6809,4
37784,52063,6809,5
37787,26375,6809,5
37789,18263,6809,5
37790,25889,6809,5
37792,44941,6809,5
37794,3823,6809,4
37809,52662,6809,5
37812,36542,6809,4
37819,14602,6809,5
37822,41492,6809,5
37824,26396,6809,5
37831,284,6831,4
37842,28428,6831,4
37852,28126,6831,4
37854,29214,6831,5
37858,15970,6831,4
37859,13314,6831,5
37861,11491,6831,4
37883,18178,6831,4
37884,17757,6831,5
37885,3801,6831,4
37886,13872,6831,4
37889,2327,6831,4
37902,36907,6831,2
37903,10786,6831,3
37909,49625,6831,5
37911,12547,6831,4
37923,16115,6831,4
37927,24431,6831,4
37933,46894,6831,4
37935,12513,6831,4
37938,50965,6831,4
37939,908,6831,4
37943,51312,6831,5
37948,51326,6831,5
37954,15861,6831,5
37955,50916,6831,3
37985,5410,6831,4
37996,35549,6831,4
38000,48709,6831,4
38005,30460,6831,4
38008,33893,6831,5
38016,40538,6831,4
38017,2817,6836,3
38018,3585,6836,4
38019,3662,6836,5
38025,5143,6836,5
38036,13342,6836,3
38037,13870,6836,5
38040,15410,6836,5
38047,17106,6836,5
38073,27823,6836,5
38083,31304,6836,4
38084,31368,6836,4
38090,32904,6836,5
38098,36934,6836,5
38102,18017,6836,3
38110,32371,6836,4
38111,34124,6836,4
38121,41123,6836,5
38126,11852,6836,4
38128,34297,6836,4
38129,28519,6836,4
38135,46151,6836,5
38136,46574,6836,5
38142,47278,6836,4
38158,51449,6836,5
38159,50742,6836,5
38168,20581,6836,5
38180,32312,6836,4
38183,42509,6836,5
38186,344,6840,4
38199,14719,6840,3
38207,3750,6840,3
38216,13645,6840,3
38236,36874,6840,4
38240,38532,6840,3
38255,6367,6840,4
38257,39923,6840,4
38263,23402,6840,3
38266,26405,6840,2
38269,10851,6840,4
38270,29076,6840,4
38272,25169,6840,4
38274,46883,6840,4
38277,7225,6840,3
38281,26033,6840,4
38283,50581,6840,4
38292,38470,6840,4
38300,49249,6840,4
38308,8599,6840,5
38316,30814,6840,4
38319,33700,6840,3
38329,718,6844,5
38332,863,6844,3
38339,2445,6844,5
38346,7356,6844,3
38349,7918,6844,4
38356,10339,6844,4
38357,10595,6844,5
38365,9090,6844,4
38371,15231,6844,5
38373,16509,6844,5
38378,815,6844,3
38380,18004,6844,4
38383,20743,6844,4
38384,21127,6844,4
38388,8097,6844,5
38389,3481,6844,4
38394,23602,6844,4
38399,9522,6844,4
38402,22585,6844,5
38406,32957,6844,4
38409,20337,6844,4
38416,36994,6844,5
38418,38133,6844,3
38430,20022,6844,4
38447,50352,6844,5
38452,51621,6844,4
38463,588,6844,4
38468,3614,6867,3
38476,7736,6867,4
38479,15397,6867,3
38482,13421,6867,5
38491,25582,6867,4
38494,10721,6867,4
38495,27436,6867,3
38496,10734,6867,4
38499,19550,6867,4
38501,21669,6867,4
38502,29665,6867,4
38503,29749,6867,5
38522,35784,6867,5
38526,36816,6867,5
38530,24106,6867,3
38531,37899,6867,5
38533,38406,6867,3
38543,41220,6867,5
38553,40850,6867,4
38565,46474,6867,4
38577,35308,6867,5
38580,23445,6867,4
38581,31351,6867,5
38588,49741,6867,3
38608,4150,6880,3
38611,366,6880,4
38617,8550,6880,3
38627,11628,6880,2
38631,13636,6880,3
38632,13768,6880,3
38638,16719,6880,2
38639,13541,6880,3
38645,19305,6880,5
38646,19218,6880,4
38648,20196,6880,4
38661,23693,6880,4
38676,27557,6880,4
38677,24770,6880,3
38685,29484,6880,4
38686,26463,6880,5
38710,36101,6880,3
38716,37869,6880,3
38717,39249,6880,5
38724,16091,6880,4
38727,6435,6880,5
38728,44889,6880,2
38731,45390,6880,4
38736,46595,6880,3
38740,47132,6880,5
38741,32820,6880,2
38750,46095,6880,3
38759,51679,6880,4
38765,52420,6880,4
38769,53180,6880,4
38776,11110,6883,3
38778,8035,6883,3
38790,17053,6883,2
38792,14636,6883,4
38794,6850,6883,4
38807,22794,6883,3
38814,30803,6883,3
38827,33356,6883,5
38829,33509,6883,4
38833,31057,6883,5
38851,5692,6883,4
38858,38420,6883,5
38860,6724,6883,2
38862,39109,6883,5
38863,7370,6883,3
38864,39631,6883,4
38869,1197,6883,3
38870,15225,6883,4
38871,40861,6883,4
38874,7154,6883,5
38876,41690,6883,4
38880,19138,6883,3
38883,38287,6883,5
38885,3281,6883,2
38886,6673,6883,4
38887,27984,6883,4
38906,44251,6883,3
38908,37730,6883,4
38909,6613,6883,2
38914,47054,6883,4
38915,49061,6883,4
38917,36434,6883,4
38921,48911,6883,3
38923,47830,6883,4
38931,51445,6883,2
38937,45204,6883,3
38940,48096,6883,3
38947,3859,6883,3
38950,40129,6883,4
38952,1477,6883,4
38968,4656,6892,5
38969,4788,6892,5
38972,2521,6892,5
38975,632,6892,4
38978,154,6892,3
38981,4533,6892,5
38982,11590,6892,4
38983,10645,6892,5
38989,2113,6892,5
38995,24361,6892,4
38997,10284,6892,1
39006,10971,6892,5
39011,33660,6892,4
39012,32604,6892,4
39018,24815,6892,5
39019,3419,6892,4
39027,35868,6892,5
39035,1812,6892,3
39037,39054,6892,5
39041,40023,6892,3
39042,15137,6892,5
39048,8989,6892,5
39049,13805,6892,3
39054,44040,6892,4
39055,32114,6892,4
39064,23960,6892,4
39077,17920,6892,5
39080,6972,6892,3
39082,11612,6892,4
39083,42920,6892,3
39088,33822,6892,4
39102,51952,6892,2
39104,14457,6892,5
39105,34442,6892,4
39108,51831,6892,4
39124,194,6895,4
39133,1888,6895,4
39141,2737,6895,4
39157,239,6895,4
39161,1933,6895,3
39166,699,6895,4
39175,8379,6895,3
39180,178,6895,4
39186,12274,6895,4
39205,12758,6895,3
39215,24703,6895,3
39218,11902,6895,5
39220,12291,6895,3
39227,16675,6895,5
39234,35491,6895,3
39238,14728,6895,2
39245,41386,6895,4
39254,40712,6895,4
39255,18460,6895,3
39262,20264,6895,4
39297,10367,6898,3
39308,11640,6898,3
39313,8875,6898,3
39316,7267,6898,4
39322,9985,6898,4
39325,26147,6898,5
39333,27573,6898,5
39346,32416,6898,5
39351,34979,6898,4
39373,29514,6898,5
39375,16989,6898,4
39377,42110,6898,4
39380,42923,6898,5
39383,39656,6898,4
39386,46431,6898,5
39388,47197,6898,3
39394,44354,6898,4
39398,49485,6898,4
39399,49969,6898,5
39401,36046,6898,3
39403,50644,6898,4
39407,52955,6898,5
39413,48443,6898,3
39433,10961,6903,4
39441,12346,6903,4
39449,17268,6903,4
39455,19550,6903,4
39459,20392,6903,5
39466,25096,6903,5
39469,26375,6903,4
39481,284,6903,5
39485,35469,6903,4
39486,35724,6903,4
39491,38124,6903,5
39500,34724,6903,2
39503,40245,6903,4
39509,36907,6903,3
39510,36260,6903,4
39511,43186,6903,4
39519,15291,6903,4
39523,12876,6903,4
39540,38843,6903,3
39541,43163,6903,3
39542,6670,6903,3
39543,48127,6903,4
39545,46101,6903,5
39553,49436,6903,4
39555,45299,6903,5
39562,51312,6903,5
39578,33893,6903,4
39581,39184,6903,4
39588,43893,6903,4
39590,35549,6903,4
39592,23139,6903,3
39599,48709,6903,4
39609,16951,6903,4
39611,18234,6903,4
39615,40538,6903,5
39620,23207,6912,4
39624,20296,6912,3
39625,37202,6912,4
39629,33622,6912,4
39631,8073,6912,3
39636,5789,6912,4
39647,13314,6912,5
39653,12029,6912,4
39660,29521,6912,4
39661,19571,6912,4
39665,28326,6912,3
39667,10079,6912,4
39672,34678,6912,3
39675,46083,6912,4
39679,30016,6912,3
39683,41737,6912,4
39686,31832,6912,5
39687,35042,6912,4
39688,9939,6912,4
39698,46894,6912,5
39700,5413,6912,4
39701,46534,6912,3
39702,48035,6912,4
39703,11050,6912,4
39742,38843,6912,4
39745,36870,6912,5
39746,11251,6912,4
39749,43138,6912,3
39754,51712,6912,5
39765,13993,6912,4
39769,17754,6912,3
39771,15861,6912,5
39772,7948,6912,3
39775,20528,6912,3
39780,36937,6912,4
39783,34676,6912,3
39791,51757,6912,3
39796,10107,6912,5
39800,19601,6912,4
39809,39077,6912,3
39814,2282,6913,4
39816,2743,6913,3
39819,5807,6913,3
39830,9627,6913,3
39831,8264,6913,4
39836,12987,6913,4
39844,18234,6913,5
39859,30181,6913,4
39864,31791,6913,4
39869,13565,6913,4
39878,30035,6913,4
39882,29700,6913,4
39883,31272,6913,5
39896,47262,6913,4
39901,9576,6913,4
39927,31676,6913,3
39932,51013,6913,3
39936,8627,6915,5
39937,9024,6915,5
39938,9039,6915,5
39944,9909,6915,3
39951,13364,6915,4
39959,18182,6915,3
39961,18219,6915,5
39964,2719,6915,3
39965,19876,6915,4
39978,25050,6915,4
39983,25947,6915,3
39989,25679,6915,5
39991,28231,6915,4
40000,30200,6915,4
40004,32158,6915,4
40006,32682,6915,4
40011,29194,6915,5
40012,13567,6915,3
40014,35744,6915,4
40027,42118,6915,4
40033,6789,6915,2
40043,34998,6915,3
40046,44870,6915,4
40054,45765,6915,4
40058,46505,6915,5
40059,21780,6915,3
40068,40849,6915,5
40080,48096,6915,4
40081,52110,6915,3
40084,52728,6915,5
40091,20858,6915,4
40098,13161,6915,3
40100,51180,6915,4
40102,15926,6915,3
40104,773,6916,4
40108,4984,6916,4
40114,7989,6916,4
40122,11340,6916,5
40123,11319,6916,4
40131,6850,6916,3
40135,15505,6916,3
40137,13436,6916,5
40138,16406,6916,4
40139,16841,6916,4
40146,20060,6916,4
40149,20336,6916,3
40152,23507,6916,3
40156,3654,6916,3
40171,14632,6916,5
40173,35918,6916,3
40174,6848,6916,4
40175,36235,6916,5
40182,39190,6916,2
40184,39654,6916,5
40189,42249,6916,3
40192,37103,6916,5
40198,44080,6916,4
40202,44725,6916,5
40203,14308,6916,5
40207,26498,6916,4
40209,5812,6916,3
40212,46183,6916,4
40232,36285,6916,4
40240,25222,6916,5
40246,46247,6916,4
40249,6972,6916,4
40256,15187,6916,1
40258,37684,6916,4
40263,24508,6916,2
40265,53403,6916,5
40268,29065,6916,3
40270,37382,6916,4
40271,39753,6916,4
40276,12782,6916,1
40294,22411,6926,4
40295,46794,6926,5
40303,28580,6926,3
40308,36778,6926,4
40310,37490,6926,4
40311,29313,6926,4
40325,4434,6926,3
40326,14201,6926,4
40332,48171,6926,5
40333,10549,6926,3
40337,46771,6926,3
40340,25699,6926,4
40341,27614,6926,5
40351,50321,6926,4
40354,34757,6926,3
40366,37265,6926,4
40372,5897,6926,4
40377,49582,6926,5
40378,52854,6926,4
40382,45256,6926,5
40394,24630,6926,5
40410,6972,6926,3
40414,14826,6926,4
40415,19342,6926,5
40417,45032,6926,4
40430,4816,6927,4
40433,3984,6927,4
40434,5212,6927,4
40438,4739,6927,4
40443,3104,6927,4
40447,13658,6927,4
40452,13301,6927,5
40458,4261,6927,4
40459,12301,6927,5
40461,17350,6927,5
40471,10872,6927,3
40477,7989,6927,5
40488,5968,6927,3
40497,4675,6927,4
40498,9012,6927,4
40502,38406,6927,4
40521,45238,6927,4
40528,47330,6927,5
40529,38757,6927,5
40534,45817,6927,3
40535,30716,6927,3
40538,11161,6927,5
40541,48730,6927,4
40543,46184,6927,4
40565,9566,6927,5
40571,41489,6927,4
40572,17173,6927,3
40580,45969,6927,5
40582,51279,6927,4
40595,24283,6933,4
40599,6377,6933,5
40600,34105,6933,3
40611,35258,6933,5
40613,35307,6933,4
40622,24886,6933,4
40623,35703,6933,5
40624,35724,6933,4
40625,28742,6933,4
40630,11491,6933,5
40650,18136,6933,4
40654,8845,6933,3
40662,41015,6933,4
40673,2324,6933,4
40674,42955,6933,5
40681,15861,6933,5
40692,45827,6933,4
40707,12873,6933,4
40716,49625,6933,5
40724,42058,6933,4
40725,23956,6933,4
40735,41213,6933,5
40746,45332,6933,4
40754,19452,6933,4
40759,26375,6933,4
40765,3859,6933,4
40773,18824,6933,4
40775,13178,6933,3
40781,2817,6941,2
40782,3585,6941,4
40783,3662,6941,3
40793,11380,6941,4
40797,6005,6941,4
40798,13342,6941,4
40799,13445,6941,4
40803,13870,6941,5
40806,15410,6941,5
40811,17106,6941,5
40814,14883,6941,4
40828,3491,6941,3
40835,27823,6941,5
40839,22789,6941,4
40864,32371,6941,4
40873,26928,6941,4
40881,11852,6941,4
40882,44422,6941,4
40885,39739,6941,4
40889,46151,6941,5
40892,46361,6941,3
40893,46574,6941,5
40900,47366,6941,5
40910,49245,6941,2
40920,51449,6941,5
40922,49196,6941,5
40933,50742,6941,5
40934,53045,6941,4
40936,20581,6941,5
40940,41489,6941,4
40955,4551,6955,4
40964,2074,6955,4
40967,11511,6955,3
40984,16934,6955,4
40990,19635,6955,4
40998,5814,6955,4
41000,11254,6955,4
41002,26375,6955,4
41004,6746,6955,4
41005,22810,6955,4
41008,29656,6955,4
41020,33053,6955,4
41022,14723,6955,3
41023,38834,6955,5
41028,40589,6955,5
41029,6435,6955,4
41031,25113,6955,4
41035,44450,6955,5
41045,38838,6955,3
41047,47302,6955,3
41050,40583,6955,3
41054,38753,6955,4
41059,49385,6955,5
41064,41213,6955,4
41065,49733,6955,4
41066,49837,6955,5
41070,20617,6955,4
41088,52565,6955,5
41101,18824,6955,5
41110,23401,6957,5
41112,43157,6957,4
41114,38266,6957,5
41116,21485,6957,5
41130,5511,6957,4
41133,46904,6957,4
41137,47278,6957,4
41140,47668,6957,5
41142,10379,6957,3
41146,19211,6957,4
41149,17711,6957,5
41154,2680,6957,4
41156,48167,6957,3
41160,17190,6957,3
41174,49264,6957,4
41179,52443,6957,4
41184,53037,6957,5
41185,13968,6957,4
41186,27977,6957,4
41189,7636,6957,4
41194,8682,6957,4
41204,29214,6962,5
41219,13314,6962,5
41221,16115,6962,5
41234,24431,6962,4
41235,22157,6962,2
41252,48709,6962,5
41253,46894,6962,5
41254,6976,6962,5
41259,284,6962,5
41264,18178,6962,4
41268,28428,6962,4
41272,12850,6962,5
41279,12547,6962,5
41280,20156,6962,5
41281,33410,6962,4
41285,44426,6962,5
41298,38124,6962,5
41300,16736,6962,1
41302,17757,6962,5
41307,52376,6962,5
41311,53370,6962,5
41322,45932,6962,4
41325,48256,6962,5
41330,34193,6962,3
41331,48659,6962,4
41335,40538,6962,4
41344,10382,6968,4
41345,11148,6968,3
41353,16113,6968,2
41356,13752,6968,4
41361,17920,6968,4
41362,848,6968,4
41372,20063,6968,2
41373,21624,6968,3
41374,21409,6968,5
41375,22924,6968,5
41379,23891,6968,5
41400,17642,6968,4
41403,31418,6968,5
41404,31670,6968,5
41410,18082,6968,4
41415,34010,6968,5
41418,35175,6968,5
41424,13929,6968,4
41438,16162,6968,5
41446,39889,6968,3
41455,41509,6968,3
41458,10584,6968,3
41465,41885,6968,3
41466,35147,6968,4
41473,16221,6968,4
41474,45048,6968,5
41475,48505,6968,4
41477,49133,6968,5
41487,230,6968,3
41489,33822,6968,4
41492,39815,6968,3
41496,52904,6968,3
41502,8555,6968,1
41507,8405,6968,4
41511,49084,6968,4
41516,5225,6979,4
41518,3284,6979,3
41520,10056,6979,3
41526,13870,6979,5
41530,16817,6979,4
41534,17939,6979,5
41542,18024,6979,3
41544,19989,6979,3
41547,20972,6979,2
41548,21694,6979,5
41553,23362,6979,4
41556,24341,6979,5
41573,30021,6979,5
41580,31368,6979,4
41586,32819,6979,5
41587,21957,6979,4
41592,34877,6979,4
41597,36363,6979,4
41604,34124,6979,3
41611,32886,6979,4
41612,27064,6979,3
41617,42168,6979,4
